Time (TI),Pressure 1,Pressure 2,Pressure 3,Pressure 4,Pressure 5,Pressure 6,Pressure 7,Pressure 8,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
92068197,0.1905,0.046860000000000006,-0.6845,-0.057,0.08186,-0.2877,0.08588000000000001,0.2232,0.11960000000000001,0.1374,-1.2610000000000001,91.79,-5.569,14.22
92068207,0.11320000000000001,-0.2765,-0.7407,0.09065000000000001,0.05373000000000001,-0.24550000000000002,0.07182000000000001,0.2584,0.2565,-0.07861000000000001,-1.24,87.52,-9.994,11.97
92068217,0.049920000000000006,-0.49450000000000005,-0.804,-0.06403,-0.009541,-0.0698,0.114,0.28650000000000003,0.3552,0.07934000000000001,-1.168,95.15,-16.55,15.790000000000001
92068228,0.14830000000000002,-0.04454,-0.6845,0.2172,0.060770000000000005,-0.2807,0.17020000000000002,0.04746,-0.03295,0.025140000000000003,-1.31,93.81,-13.620000000000001,16.51
92068238,0.09914,-0.7265,-0.79,0.06956000000000001,0.131,-0.24550000000000002,-0.01255,0.2584,0.2492,-0.06347,-1.248,90.3,-18.38,12.46
92068249,0.1413,-0.46640000000000004,-0.8532000000000001,0.1398,0.0678,-0.055740000000000005,0.15610000000000002,0.04746,0.3981,0.1564,-1.327,95.71000000000001,-21.36,17.02
92068259,0.1342,-0.08673,-0.8111,0.3015,0.046700000000000005,-0.1471,0.1351,-0.09316,0.09790000000000001,0.05883000000000001,-1.239,92.23,-18.85,16.93
92068270,0.1413,-0.6562,-0.8321000000000001,0.1398,0.124,-0.006528,0.05072,0.09668,0.29610000000000003,-0.09863000000000001,-1.401,86.65,-21.080000000000002,14.32
92068280,0.14830000000000002,-0.2414,-0.8462000000000001,0.2523,0.011550000000000001,0.09893,0.12100000000000001,-0.07206,0.4526,0.1948,-1.359,91.73,-24.07,16
92068290,0.1272,-0.12890000000000001,-0.9025000000000001,0.3929,-0.0025109999999999998,-0.027620000000000002,0.17020000000000002,-0.11420000000000001,-0.027090000000000003,-0.005614999999999999,-1.327,89.96000000000001,-21.01,17.63
92068301,0.1413,-0.47340000000000004,-0.8603000000000001,0.189,0.08186,0.1411,0.01557,0.08965000000000001,0.3664,-0.05004,-1.415,85.4,-25.26,14.31
92068311,0.1272,-0.12890000000000001,-0.9025000000000001,0.4914,0.039670000000000004,0.12000000000000001,0.1632,-0.3111,0.1145,-0.019280000000000002,-1.553,93.47,-27.16,19.27
92068321,0.1413,-0.4031,-0.9165000000000001,0.4703,0.046700000000000005,0.08487,0.09994000000000001,-0.24080000000000001,0.31270000000000003,-0.11710000000000001,-1.53,95.99000000000001,-35.04,16.38
92068331,0.06398000000000001,-0.3609,-0.9798,0.5476,0.09592,0.5700000000000001,0.2054,-0.29000000000000004,0.46890000000000004,0.132,-1.504,104.5,-40.25,20.32
92068341,0.1413,-0.2906,-0.9376000000000001,0.8008000000000001,0.060770000000000005,0.2887,0.1421,-0.5853,0.09667,0.14550000000000002,-1.474,111.2,-43.39,22.52
92068352,0.14830000000000002,-0.5297000000000001,-0.9376000000000001,0.8851,0.08889000000000001,0.0005025,0.05775,-0.5009,0.298,-0.06274,-1.432,114.5,-50.65,20.61
92068362,0.1202,-0.46640000000000004,-0.8181,0.5476,0.08889000000000001,0.042690000000000006,-0.08989000000000001,-0.2056,0.5744,-0.09448000000000001,-1.295,123.2,-56.82,19.86
92068372,0.16240000000000002,0.01873,-0.6915,0.5617,0.039670000000000004,0.02159,-0.09692,-0.4025,0.01391,-0.1298,-1.296,130.3,-51.2,25.52
92068383,0.07101,-0.002358,-0.6353,0.5617,0.07483000000000001,0.2958,-0.02661,-0.1845,0.11230000000000001,-0.3417,-1.477,129.1,-48.04,26.29
92068393,0.1202,0.3492,-0.5509000000000001,0.24530000000000002,0.08889000000000001,0.7387,0.07182000000000001,0.02637,0.4687,-0.08691,-1.52,128.5,-45.53,25.84
92068404,0.14830000000000002,0.42650000000000005,-0.6142000000000001,0.4773,-0.009541,0.7036,0.34600000000000003,-0.29000000000000004,-0.028800000000000003,0.004882,-1.639,134.4,-32.1,31.37
92068414,0.1342,-0.09376000000000001,-0.6915,0.5617,0.1592,0.7176,0.3952,-0.2619,0.11130000000000001,-0.14200000000000002,-1.744,139.5,-26.91,28.68
92068424,0.08507,-0.49450000000000005,-0.9095000000000001,0.6179,0.16620000000000001,0.4083,0.17020000000000002,-0.3533,0.6782,0.24630000000000002,-1.546,145.20000000000002,-36.2,24.1
92068434,0.1342,-0.4101,-0.8743000000000001,0.9133,0.039670000000000004,0.35200000000000004,0.1913,-0.7048,0.3386,0.05664,-1.539,156.8,-43.96,29.29
92068444,0.049920000000000006,-0.8601000000000001,-0.8111,0.9344,0.117,0.2817,0.09994000000000001,-0.6486000000000001,0.6301,0.281,-1.314,179.10000000000002,-75.83,26.150000000000002
92068454,0.09914,-0.6914,-0.6845,1.004,0.07483000000000001,-0.11900000000000001,-0.17420000000000002,-0.9087000000000001,-0.024900000000000002,-0.4545,-1.3920000000000001,187,-84.8,32.95
92068465,0.1061,-0.6843,-0.6001000000000001,1.067,0.1029,0.0005025,-0.04771,-0.8173,0.1308,-0.44670000000000004,-1.416,184.9,-92.28,31.490000000000002
92068475,0.1202,-0.8601000000000001,-0.6001000000000001,0.8429000000000001,0.1451,-0.133,-0.1953,-0.5853,0.4848,0.1962,-1.032,189.10000000000002,-99.99000000000001,26
92068485,0.1061,-0.6,-0.6775,0.8781,0.117,-0.07684,-0.33590000000000003,-0.4798,-0.18180000000000002,-0.8220000000000001,-1.176,179.60000000000002,-87.34,31.86
92068495,0.1342,-0.6773,-0.6001000000000001,0.4984,0.08186,0.007534,-0.054740000000000004,-0.23370000000000002,0.09521,-0.25,-1.03,160.4,-79.83,28.330000000000002
92068505,0.1413,-0.5507000000000001,-0.6282,0.28750000000000003,0.09592,0.1622,-0.08286,0.02637,0.09594000000000001,-0.4187,-1.027,148.1,-73.31,22.68
92068516,0.1553,-0.04454,-0.6634,0.2101,0.05373000000000001,0.09893,-0.2305,-0.022840000000000003,-0.21280000000000002,-1.082,-1.27,128.20000000000002,-57.370000000000005,24.97
92068526,0.09914,-0.5507000000000001,-0.6986,0.1187,0.117,0.042690000000000006,-0.040670000000000005,0.29350000000000004,0.1628,-0.37060000000000004,-1.107,107.80000000000001,-45.21,20.46
92068536,0.0921,-0.3047,-0.6704,-0.09215000000000001,0.1029,0.04972000000000001,0.01557,0.2021,0.112,-0.5849,-1.281,100,-37.67,17.240000000000002
92068546,0.1413,-0.002358,-0.6001000000000001,0.08362000000000001,0.02561,-0.18230000000000002,0.01557,0.1107,-0.11030000000000001,-0.4802,-1.373,90.07000000000001,-23.92,20.87
92068557,0.1061,-0.31870000000000004,-0.7196,-0.042940000000000006,0.05373000000000001,-0.11900000000000001,0.09994000000000001,0.1951,-0.021720000000000003,-0.4152,-1.4040000000000001,84.39,-18.240000000000002,18.12
92068567,0.07101,-0.3609,-0.6986,0.06956000000000001,0.060770000000000005,-0.16820000000000002,0.128,0.23020000000000002,0.2998,-0.1154,-1.5210000000000001,85.84,-22.01,13.96
92068578,0.07804000000000001,-0.3398,-0.8181,0.07659,0.08889000000000001,0.07081000000000001,0.128,0.17400000000000002,0.08081,-0.6132000000000001,-1.7570000000000001,90.69,-22.39,17.6
92068588,0.1061,-0.375,-0.7337,0.1469,0.16620000000000001,-0.013560000000000001,0.09291,-0.1212,0.052730000000000006,-0.2209,-1.387,112.2,-33.11,17.150000000000002
92068599,0.1272,-0.46640000000000004,-0.79,0.3648,0.0678,-0.027620000000000002,0.114,-0.2126,0.09912000000000001,-0.5588000000000001,-1.471,120.60000000000001,-41.800000000000004,20.14
92068609,0.1272,-0.5718,-0.804,0.44220000000000004,0.10990000000000001,0.03565,0.1632,-0.2126,0.2026,-0.3532,-1.307,123.5,-48.18,20.18
92068619,0.1764,-0.7195,-0.9095000000000001,0.5406000000000001,0.0678,-0.09090000000000001,0.1491,-0.23370000000000002,0.22310000000000002,-0.15180000000000002,-1.075,128.8,-53.11,21.1
92068629,0.1342,-0.6773,-0.9306000000000001,0.5195000000000001,0.011550000000000001,-0.04168,0.1772,-0.2619,-0.09228,-0.8352,-1.334,124.80000000000001,-56.93,22.5
92068639,0.09914,-0.7476,-0.8743000000000001,0.5406000000000001,0.07483000000000001,-0.02059,0.2124,-0.2548,0.04492,-0.37670000000000003,-1.062,114.7,-55.35,16.75
92068649,0.1272,-0.7757000000000001,-0.8603000000000001,0.632,0.03264,-0.133,0.15610000000000002,-0.2548,0.0051259999999999995,-0.30660000000000004,-0.7978000000000001,108.5,-52.07,14.6
92068659,0.06398000000000001,-0.7476,-0.8814000000000001,0.5336000000000001,0.08889000000000001,-0.027620000000000002,0.05072,-0.2548,-0.06665,-0.5744,-0.9753000000000001,92.31,-42.410000000000004,14.450000000000001
92068671,0.09914,-0.7265,-0.8462000000000001,0.639,0.08186,-0.1401,-0.11800000000000001,-0.304,-0.0122,-0.3547,-0.8217,73.31,-30.79,8.56
92068681,0.07101,-0.6351,-0.8181,0.5406000000000001,-0.0025109999999999998,-0.04871,-0.1531,-0.1212,-0.1044,-0.24780000000000002,-0.6589,55.72,-21.97,5.706
92068691,0.14830000000000002,-0.6562,-0.7196,0.3297,0.07483000000000001,0.18330000000000002,-0.03364,-0.05097,-0.06176,-0.9274,-0.7897000000000001,25.63,-6.713,3.936
92068701,0.07101,-0.5226000000000001,-0.7759,0.2523,0.046700000000000005,0.1622,-0.1531,0.061520000000000005,0.03125,-0.4113,-0.5825,-5.783,-13.18,-3.234
92068712,0.08507,-0.45930000000000004,-0.7337,0.08362000000000001,0.09592,0.10590000000000001,-0.0688,0.15990000000000001,0.1867,-0.9035000000000001,-0.8713000000000001,-26.96,-16.03,-8.041
92068722,0.1553,-0.31170000000000003,-0.6915,0.1187,0.08889000000000001,0.07081000000000001,0.12100000000000001,0.12480000000000001,0.1782,-0.402,-0.7729,-66.8,-7.873,-2.243
92068732,0.1835,-0.389,-0.7267,0.07659,0.05373000000000001,0.07081000000000001,0.029630000000000004,0.1951,-0.1044,0.1032,-0.9472,-66.46000000000001,-21.490000000000002,-0.47300000000000003
92068742,0.11320000000000001,-0.31870000000000004,-0.8532000000000001,0.08362000000000001,0.060770000000000005,0.2606,0.24760000000000001,-0.06503,-0.1491,0.20140000000000002,-0.8269000000000001,-74.56,-33.34,-2.975
92068753,0.1905,-0.5226000000000001,-0.9236000000000001,0.3156,0.1451,0.16920000000000002,0.1913,0.005275,0.0437,-0.03515,-0.4045,-88.11,-46.230000000000004,-11.15
92068763,0.07804000000000001,-0.4031,-0.79,-0.07809,0.07483000000000001,-0.013560000000000001,-0.2023,0.27940000000000004,-0.05859,0.1855,-1.08,-101.10000000000001,-5.355,-12.92
92068773,0.1694,-0.2836,-0.7407,0.055490000000000005,0.17320000000000002,0.24650000000000002,0.07182000000000001,0.1177,0.2204,0.12810000000000002,-1.166,-113.9,32.5,-8.865
92068784,0.1553,-0.4242,-0.6634,0.2031,0.131,0.09893,0.1491,0.30760000000000004,0.054680000000000006,0.154,-0.46330000000000005,-103.2,25.17,-3.494
92068794,0.16240000000000002,-0.3398,-0.7689,-0.2398,0.1521,0.3169,0.001508,0.4834,0.09838000000000001,0.0007323999999999999,-1.049,-92.71000000000001,16.72,3.326
92068804,0.27490000000000003,-0.45930000000000004,-0.804,0.2172,0.3209,0.36610000000000004,0.2686,0.04746,0.1459,0.10490000000000001,-0.6784,-97.71000000000001,37.12,0.9155000000000001
92068814,0.07804000000000001,-0.3539,-0.79,-0.28900000000000003,0.18730000000000002,0.36610000000000004,-0.2094,0.5185000000000001,-0.2197,0.15130000000000002,-0.7077,-86.44,25.28,-6.484
92068824,0.1272,-0.43820000000000003,-0.7548,-0.042940000000000006,0.2506,0.5137,0.1491,0.1318,-0.011710000000000002,0.1022,-0.9626,-91.87,33.96,-11.76
92068834,0.049920000000000006,-0.4101,-0.8181,0.11170000000000001,0.05373000000000001,0.07081000000000001,0.128,0.2373,-0.194,-0.021720000000000003,-0.2934,-95.53,43.59,-18.28
92068844,0.01476,-0.5226000000000001,-0.9095000000000001,-0.11320000000000001,0.131,0.36610000000000004,0.1351,0.3638,0.0476,0.23600000000000002,-0.7258,-92.77,31.75,-18.95
92068854,0.1202,-0.5297000000000001,-0.9446,0.2523,0.07483000000000001,0.3098,0.5288,0.005275,0.20750000000000002,-0.1208,-0.5539000000000001,-102.7,48.59,-20.96
92068864,0.1342,-0.49450000000000005,-0.9306000000000001,-0.09215000000000001,0.0678,0.2536,0.128,0.3005,-0.124,0.04956000000000001,-0.48510000000000003,-100.2,40.54,-23.19
92068874,0.16240000000000002,-0.5156000000000001,-0.9165000000000001,0.11170000000000001,0.1381,0.1481,0.1913,0.07558000000000001,-0.1801,0.027090000000000003,-0.3125,-102.5,40.83,-23.69
92068884,0.16240000000000002,-0.46640000000000004,-0.7337,0.16790000000000002,-0.03063,0.2536,0.339,0.2373,0.2492,0.3786,-0.4047,-114.10000000000001,39.35,-19.36
92068895,0.03585,-0.4312,-0.9165000000000001,-0.07809,0.10990000000000001,0.12000000000000001,-0.02661,0.28650000000000003,0.2265,-0.029050000000000003,-0.5869,-117,48.35,-17.31
92068905,0.08507,-0.382,-0.8462000000000001,0.2172,0.124,-0.1119,0.08588000000000001,-0.001754,-0.333,-0.19090000000000001,-0.09765000000000001,-130.3,52.94,-11.97
92068915,0.09914,-0.45230000000000004,-0.8954000000000001,-0.07809,0.08186,-0.2104,-0.08286,0.30760000000000004,0.3442,0.46240000000000003,-0.4228,-134.5,43.27,-14.9
92068926,0.049920000000000006,-0.45230000000000004,-0.9236000000000001,-0.1202,0.1592,-0.4565,-0.3992,0.1529,-0.0625,-0.1042,-0.20090000000000002,-142.70000000000002,49.54,-13.83
92068936,0.11320000000000001,-0.44530000000000003,-0.8603000000000001,-0.021840000000000002,0.1029,-0.5409,-0.16720000000000002,0.29350000000000004,-0.16670000000000001,0.38180000000000003,-0.16770000000000002,-162,50.64,-11.53
92068946,0.08507,-0.7195,-0.9728,-0.1976,0.1381,-0.5479,-0.02661,0.3357,0.24700000000000003,0.1298,-0.3518,-172.20000000000002,49.92,-15.97
92068956,0.1272,-0.7195,-0.9025000000000001,0.02034,0.124,-0.3018,0.18430000000000002,0.1388,-0.1303,-0.2333,-0.3156,-181,56.39,-14.86
92068966,0.1553,-0.9234,-1.099,-0.09919000000000001,0.124,-0.1893,0.2827,0.3498,0.014400000000000001,0.1862,-0.3815,-185.10000000000002,56.5,-12.64
92068976,0.21860000000000002,-0.8601000000000001,-1.043,-0.04997000000000001,0.1521,-0.027620000000000002,0.2124,0.2513,0.07714,-0.02636,-0.29710000000000003,-179.3,58.85,-12.48
92068987,0.2116,-0.6984,-0.9798,-0.1062,0.07483000000000001,0.3309,0.36010000000000003,0.42010000000000003,-0.2207,-0.10540000000000001,-0.3508,-178.10000000000002,65.12,-9.17
92068996,0.23270000000000002,-0.9445,-1.064,-0.1273,0.0678,0.47150000000000003,0.2968,0.3779,0.1889,0.2177,-0.2006,-177,68.4,-14.25
92069007,0.1764,-0.6914,-0.9376000000000001,-0.07106000000000001,0.124,0.16920000000000002,0.34600000000000003,0.27240000000000003,0.0166,0.01098,-0.22990000000000002,-176.8,72.54,-15.35
92069017,0.23270000000000002,-1.141,-0.9306000000000001,-0.1554,0.0678,0.23950000000000002,0.2968,0.3498,0.1472,-0.1298,-0.42650000000000005,-181,73.54,-16.51
92069027,0.26780000000000004,-0.6632,-0.9446,0.02034,0.08186,-0.006528,0.3179,0.1529,0.1967,-0.03857,-0.2536,-176.60000000000002,66.77,-16.44
92069038,0.1835,-0.9726,-0.8321000000000001,0.04143,0.124,-0.0698,0.128,0.08965000000000001,0.55,-0.06103000000000001,-0.5231,-177.9,57.89,-13.24
92069048,0.2538,-0.4172,-0.8884000000000001,0.07659,0.0678,0.16920000000000002,0.128,0.12480000000000001,0.009521,0.04882,-0.43870000000000003,-169.9,51.63,-7.247
92069058,0.16240000000000002,-0.5789000000000001,-0.8603000000000001,0.1328,0.08889000000000001,-0.2104,0.029630000000000004,0.17400000000000002,0.05639,-0.2368,-0.7443000000000001,-168.8,53.69,-2.593
92069069,0.1975,-0.3398,-0.7829,0.027370000000000002,0.05373000000000001,0.2044,-0.040670000000000005,0.16690000000000002,0.217,0.0476,-0.4431,-164.8,50.15,-8.331
92069079,0.14830000000000002,-0.4101,-0.9095000000000001,-0.028870000000000003,0.00452,0.02159,0.01557,0.2232,0.09765000000000001,0.037590000000000005,-0.4892,-157.5,51.34,-3.829
92069090,0.1413,-0.7617,-0.8884000000000001,0.06956000000000001,0.1451,0.2325,0.05775,0.2232,0.2331,-0.1333,-0.7539,-152.3,51.95,-6.347
92069100,0.14830000000000002,0.0117,-0.7337,-0.042940000000000006,0.1381,0.113,-0.04771,0.2584,-0.1962,-0.228,-0.7177,-145.4,50.97,-7.827
92069110,0.1413,-0.46640000000000004,-0.7829,-0.07809,0.08889000000000001,0.10590000000000001,0.001508,0.3919,0.057370000000000004,-0.22190000000000001,-0.8276,-137.8,51.550000000000004,-4.364
92069121,0.1342,0.1101,-0.6986,-0.04997000000000001,0.09592,0.3239,0.022600000000000002,0.2654,0.1,-0.16690000000000002,-0.8007000000000001,-131.9,51.480000000000004,-3.845
92069131,0.1061,-0.2273,-0.7267,-0.2609,0.1029,-0.126,-0.07583000000000001,0.3919,0.05371000000000001,0.025630000000000003,-0.6333000000000001,-120.9,50.21,-1.8760000000000001
92069141,0.16240000000000002,-0.43820000000000003,-0.7759,-0.07809,0.09592,0.2817,0.2054,0.3427,0.039790000000000006,-0.1428,-1.098,-108.60000000000001,48.230000000000004,-0.4577
92069152,0.1202,0.13820000000000002,-0.6775,-0.1062,0.117,0.08487,0.036660000000000005,0.29350000000000004,0.04809,-0.1408,-1.083,-84.73,43.62,-3.158
92069162,0.09914,-0.2554,-0.7618,-0.1273,0.09592,0.2325,0.1421,0.3568,0.46430000000000005,0.00122,-1.045,-72.43,41.29,-1.48
92069172,0.11320000000000001,0.046860000000000006,-0.6142000000000001,0.16790000000000002,0.1521,0.113,0.3038,0.1177,0.06567,-0.08203,-0.9077000000000001,-63.47,38.58,-5.706
92069182,0.09914,-0.2132,-0.7056,-0.1062,0.1381,0.05675,-0.01255,0.3849,0.18480000000000002,-0.2053,-1.205,-44.83,28.57,-3.967
92069192,0.1061,-0.07267000000000001,-0.7829,0.1328,0.05373000000000001,-0.11900000000000001,0.1772,0.005275,0.08154,-0.06518,-1.2650000000000001,-38.92,31.55,-3.524
92069203,0.1413,-0.1429,-0.6845,0.04143,0.124,-0.055740000000000005,0.01557,0.3849,0.042230000000000004,-0.2321,-1.032,-28.68,22.7,-6.5760000000000005
92069213,0.1835,-0.4242,-0.7267,-0.2609,0.08186,-0.06277,0.17020000000000002,0.3427,0.40940000000000004,-0.01098,-1.2730000000000001,-12.66,19.43,1.846
92069223,0.09914,0.08904000000000001,-0.7337,0.189,0.124,0.2747,0.2757,0.2584,-0.1389,-0.19870000000000002,-1.2570000000000001,-9.811,24.39,-2.044
92069234,0.14830000000000002,-0.5367000000000001,-0.8321000000000001,-0.29600000000000004,0.124,0.2114,0.1983,0.5888,0.5126000000000001,-0.1738,-1.448,2.273,15.94,-3.54
92069244,0.1061,0.06092,-0.8743000000000001,0.0344,0.117,0.1973,0.37410000000000004,0.27940000000000004,0.08959,0.2248,-1.3840000000000001,15.47,17.25,7.431
92069254,0.1061,-0.33280000000000004,-0.7759,-0.29600000000000004,0.117,-0.027620000000000002,0.008539999999999999,0.5255000000000001,0.21630000000000002,-0.1342,-1.416,25.490000000000002,14.450000000000001,0.9765
92069264,0.1342,-0.1711,-0.7618,-0.2538,0.131,-0.1119,0.1351,0.3849,0.41960000000000003,0.1323,-1.496,43.33,9.948,4.791
92069274,0.09914,-0.07267000000000001,-0.6986,-0.06403,0.117,-0.1752,0.15610000000000002,0.42010000000000003,0.1938,-0.05004,-1.485,52.300000000000004,8.453,10.26
92069284,0.1413,-0.07970000000000001,-0.6353,-0.3663,0.131,0.18330000000000002,0.18430000000000002,0.4904,0.22990000000000002,-0.06494000000000001,-1.51,65.13,-2.441,7.5680000000000005
92069294,0.1061,0.10310000000000001,-0.6423,0.055490000000000005,0.08186,-0.02059,0.3952,0.27940000000000004,0.015860000000000003,-0.019530000000000002,-1.374,82.19,-2.822,17.1
92069304,0.1202,-0.002358,-0.6986,-0.4015,0.0678,0.042690000000000006,0.1983,0.5396000000000001,0.403,-0.03857,-1.446,87.93,-4.974,11.82
92069315,0.14830000000000002,0.2015,-0.6915,-0.07106000000000001,0.117,-0.1471,0.24050000000000002,0.2513,0.1801,-0.04077,-1.691,97.39,-5.767,18.400000000000002
92069325,0.0921,-0.2765,-0.797,-0.17650000000000002,0.08889000000000001,-0.1893,0.04369000000000001,0.41300000000000003,0.4157,-0.1584,-1.464,100,-13.38,14.26
92069335,0.1342,-0.2484,-0.7407,-0.014810000000000002,0.08889000000000001,0.1411,0.35300000000000004,0.2091,0.185,-0.01293,-1.239,106.30000000000001,-15.74,22.35
92069346,0.04288,-0.2414,-0.8814000000000001,0.1258,0.05373000000000001,-0.055740000000000005,0.1632,0.188,0.4433,-0.1899,-1.57,103,-17.04,19.16
92069356,0.1413,-0.2414,-0.7829,-0.1976,0.08186,-0.04168,0.08588000000000001,0.27940000000000004,0.4113,0.05493000000000001,-1.465,109.60000000000001,-24.53,19.28
92069366,0.16240000000000002,-0.1359,-0.8392000000000001,0.3437,0.08889000000000001,-0.07684,0.2546,-0.05097,0.09472000000000001,-0.06347,-1.5330000000000001,107.7,-19.88,24.61
92069377,0.1764,-0.607,-0.8462000000000001,-0.09215000000000001,0.00452,-0.1963,-0.17420000000000002,0.27240000000000003,0.5124000000000001,-0.03198,-1.512,103.7,-28.57,16.4
92069387,0.1764,0.03279,-0.8111,0.3789,0.046700000000000005,-0.10490000000000001,0.2968,-0.16340000000000002,0.09790000000000001,-0.2426,-1.485,106,-29.54,23.84
92069397,0.1272,-0.8601000000000001,-0.8814000000000001,0.2172,0.1451,-0.24550000000000002,-0.040670000000000005,0.1529,0.5327000000000001,-0.1298,-1.618,102.2,-30.12,19.19
92069407,0.14830000000000002,-0.3609,-0.8743000000000001,0.23120000000000002,0.08889000000000001,-0.11900000000000001,0.001508,-0.10010000000000001,0.5698,0.1789,-1.574,104.4,-36.33,18.64
92069417,0.09914,-0.5156000000000001,-1.036,0.5758,0.02561,0.06378,0.2616,-0.17750000000000002,0.01489,-0.06616000000000001,-1.713,102.2,-32.660000000000004,25.68
92069428,0.1061,-0.31170000000000003,-0.8532000000000001,0.2523,0.060770000000000005,0.3801,0.114,-0.07909000000000001,0.4194,-0.07373,-1.649,100.30000000000001,-39.81,17.71
92069438,0.09914,-0.19920000000000002,-0.9165000000000001,0.6672,0.03264,0.2044,0.38820000000000005,-0.4587,0.14250000000000002,-0.08007,-1.699,105.60000000000001,-39.99,23.400000000000002
92069448,0.1272,-0.5507000000000001,-0.8603000000000001,0.5336000000000001,0.07483000000000001,0.15510000000000002,0.008539999999999999,-0.1705,0.7985,0.4768,-1.615,118.30000000000001,-54.300000000000004,18.7
92069459,0.1553,0.1945,-0.7056,0.7797000000000001,0.02561,-0.02059,0.05072,-0.5572,-0.3034,-0.26,-1.853,124,-51.2,28.1
92069469,0.1272,-0.29760000000000003,-0.7126,0.8008000000000001,0.08889000000000001,0.2536,0.06478,-0.3814,0.5488000000000001,-0.27390000000000003,-1.734,127.2,-57.69,19.27
92069479,0.1342,0.08201000000000001,-0.6493,0.46330000000000005,0.1592,0.4223,0.05775,-0.1845,-0.1577,-0.6083000000000001,-1.696,137.1,-57.410000000000004,23.72
92069489,0.14830000000000002,-0.051570000000000005,-0.7267,0.7234,0.07483000000000001,0.2958,0.1632,-0.41650000000000004,0.1933,-0.1767,-1.856,144.3,-48.47,29.03
92069499,0.1413,-0.382,-0.7689,0.5617,0.05373000000000001,0.6051000000000001,0.3811,-0.1072,0.6926,0.1516,-1.87,151.5,-54.04,23.43
92069509,0.0921,-0.1359,-0.804,0.6109,0.08186,0.4434,0.2546,-0.2619,0.17300000000000001,-0.0002441,-1.709,161.9,-59.31,29.34
92069519,0.1272,-0.7406,-0.9446,0.6883,0.08186,0.5137,0.4726,-0.41650000000000004,0.4802,0.22190000000000001,-1.723,169.70000000000002,-63.2,33.06
92069529,0.1061,-1.0210000000000001,-0.9165000000000001,0.8429000000000001,0.060770000000000005,0.24650000000000002,0.10690000000000001,-0.5572,0.46280000000000004,0.35860000000000003,-1.6360000000000001,180.20000000000002,-77.14,27.34
92069539,0.11320000000000001,-0.7125,-0.6915,0.6672,0.124,0.2325,0.114,-0.45170000000000005,0.3417,-0.10350000000000001,-1.643,188.3,-84.53,29.44
92069549,0.1202,-0.8109000000000001,-0.6915,0.5828,0.1381,0.028620000000000003,0.001508,-0.4869,0.4924,0.19940000000000002,-1.436,196,-88.76,29.86
92069559,0.11320000000000001,-0.45930000000000004,-0.6564,0.6461,0.117,0.042690000000000006,-0.11800000000000001,-0.28300000000000003,-0.021720000000000003,-0.383,-1.423,197.70000000000002,-88.60000000000001,34.21
92069570,0.06398000000000001,-0.7054,-0.6564,0.5054000000000001,0.1592,0.07784,-0.08286,-0.1915,0.40890000000000004,0.05004,-1.401,190.9,-87.69,32.34
92069580,0.1061,-0.1922,-0.6353,0.3156,0.1592,0.0005025,-0.1461,-0.05097,0.12710000000000002,-0.1328,-1.292,186.5,-87.63,31.52
92069590,0.1061,-0.43820000000000003,-0.7478,0.189,0.124,0.134,0.05072,0.04746,0.02026,-0.5019,-1.488,173.9,-75.8,32.88
92069600,0.14830000000000002,-0.3679,-0.7478,0.30860000000000004,0.08889000000000001,-0.04168,-0.1531,0.04746,0.1953,-0.11180000000000001,-1.214,165.4,-69.45,27.57
92069610,0.14830000000000002,-0.4031,-0.6775,0.1047,0.060770000000000005,0.1903,0.2265,0.08965000000000001,0.1801,-0.2114,-1.426,143,-46.410000000000004,25.34
92069621,0.0921,-0.43820000000000003,-0.7548,0.17500000000000002,0.05373000000000001,0.042690000000000006,0.2335,0.04746,0.08203,0.1013,-1.358,135.1,-40.6,23.25
92069631,0.04288,-0.2554,-0.7126,0.16090000000000002,0.08889000000000001,0.134,0.114,0.1107,0.14400000000000002,-0.392,-1.549,126.60000000000001,-35.38,23.080000000000002
92069641,0.11320000000000001,-0.4312,-0.8673000000000001,0.1469,0.05373000000000001,-0.04871,0.12100000000000001,0.08261,0.3205,-0.045410000000000006,-1.432,122.60000000000001,-34.83,18.580000000000002
92069651,0.09914,-0.3539,-0.7267,0.16790000000000002,0.07483000000000001,0.007534,-0.02661,0.07558000000000001,0.05639,-0.5927,-1.743,122.4,-36.75,21.34
92069662,0.09914,-0.6351,-0.8532000000000001,0.30860000000000004,0.08889000000000001,-0.03465,0.24050000000000002,0.005275,0.1325,0.001464,-1.37,119.4,-37.35,20.66
92069673,0.07101,-0.8179000000000001,-0.9657,0.4703,0.05373000000000001,-0.0698,-0.03364,-0.036910000000000005,0.05664,-0.1076,-1.237,124.80000000000001,-47.6,21.240000000000002
92069684,0.1553,-0.6562,-0.8954000000000001,0.5195000000000001,0.131,0.06378,0.128,-0.2056,0.3186,-0.5209,-1.466,118.9,-53.550000000000004,20.84
92069694,0.1061,-0.7968000000000001,-0.9446,0.5406000000000001,0.08186,-0.1612,0.3108,-0.24780000000000002,0.2963,-0.01708,-1.229,117.4,-57.2,17.89
92069704,0.1342,-0.7687,-0.8673000000000001,0.3719,0.124,0.10590000000000001,0.2265,-0.3392,-0.08081,-0.3603,-1.5,115.10000000000001,-63.52,19.63
